Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2o_rd1/
              vector length: 843
      number of constraints: 269
           number of blocks: 8
  number of non-zeros in At: 2330
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        1 matrices of size    1 (small)
        1 matrices of size    7 (small)
        1 matrices of size    8 (small)
        1 matrices of size   10 (small)
        1 matrices of size   12 (small)
        1 matrices of size   16 (small)
        1 matrices of size   30 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 8800 | 2.95e-03 1.04e-04 |  2.4521e-02  4.9439e-02 2.32e-02 |  52.1 | 1.0e+02 
 8900 | 1.90e-03 9.88e-05 |  2.4079e-02  4.8814e-02 2.31e-02 |  52.7 | 5.0e+01 
 9000 | 1.61e-03 9.78e-05 |  2.3974e-02  4.8541e-02 2.29e-02 |  53.3 | 5.0e+01 
 9100 | 1.18e-03 1.02e-04 |  2.3976e-02  4.8469e-02 2.28e-02 |  53.9 | 2.5e+01 
 9200 | 7.82e-04 1.06e-04 |  2.4077e-02  4.8471e-02 2.27e-02 |  54.5 | 2.5e+01 
 9300 | 4.56e-04 1.13e-04 |  2.4157e-02  4.8492e-02 2.27e-02 |  55.1 | 1.2e+01 
 9400 | 2.94e-04 1.14e-04 |  2.4259e-02  4.8523e-02 2.26e-02 |  55.7 | 1.2e+01 
 9500 | 3.07e-04 1.10e-04 |  2.4298e-02  4.8526e-02 2.26e-02 |  56.3 | 6.2e+00 
 9600 | 3.53e-04 1.04e-04 |  2.4314e-02  4.8515e-02 2.26e-02 |  56.9 | 6.2e+00 
 9700 | 3.41e-04 1.04e-04 |  2.4295e-02  4.8490e-02 2.26e-02 |  57.5 | 3.1e+00 
 9800 | 2.98e-04 1.10e-04 |  2.4249e-02  4.8435e-02 2.25e-02 |  58.1 | 3.1e+00 
 9900 | 2.63e-04 1.31e-04 |  2.4212e-02  4.8392e-02 2.25e-02 |  58.8 | 1.6e+00 
 10000 | 2.53e-04 1.30e-04 |  2.4170e-02  4.8340e-02 2.25e-02 |  59.4 | 1.6e+00 
pobj and dobj both descend, pobj < dobj, help dual!
 10100 | 2.88e-03 1.03e-04 |  2.4094e-02  4.8122e-02 2.24e-02 |  60.0 | 1.0e+02 
 10200 | 2.24e-03 9.06e-05 |  2.3338e-02  4.7058e-02 2.22e-02 |  60.5 | 1.0e+02 
 10300 | 2.12e-03 8.63e-05 |  2.2978e-02  4.6429e-02 2.19e-02 |  61.1 | 1.0e+02 
 10400 | 1.91e-03 8.39e-05 |  2.2759e-02  4.5923e-02 2.17e-02 |  61.7 | 1.0e+02 
 10500 | 1.42e-03 8.22e-05 |  2.2609e-02  4.5489e-02 2.14e-02 |  62.3 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 10600 | 1.09e-03 8.05e-05 |  2.2500e-02  4.5095e-02 2.12e-02 |  62.8 | 1.0e+02 
 10700 | 9.10e-04 7.88e-05 |  2.2398e-02  4.4712e-02 2.09e-02 |  63.4 | 1.0e+02 
 10800 | 9.22e-04 7.70e-05 |  2.2285e-02  4.4331e-02 2.07e-02 |  64.0 | 1.0e+02 
 10900 | 1.06e-03 7.52e-05 |  2.2156e-02  4.3947e-02 2.04e-02 |  64.6 | 1.0e+02 
 11000 | 1.21e-03 7.33e-05 |  2.2008e-02  4.3560e-02 2.02e-02 |  65.2 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 11100 | 1.15e-03 7.18e-05 |  2.1851e-02  4.3261e-02 2.01e-02 |  65.7 | 1.0e+02 
 11200 | 1.23e-03 7.02e-05 |  2.1665e-02  4.2868e-02 1.99e-02 |  66.3 | 1.0e+02 
 11300 | 1.23e-03 6.85e-05 |  2.1469e-02  4.2477e-02 1.97e-02 |  66.9 | 1.0e+02 
 11400 | 1.22e-03 6.70e-05 |  2.1271e-02  4.2095e-02 1.96e-02 |  67.4 | 1.0e+02 
 11500 | 1.18e-03 6.55e-05 |  2.1078e-02  4.1727e-02 1.94e-02 |  68.0 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 11600 | 1.13e-03 6.41e-05 |  2.0887e-02  4.1371e-02 1.93e-02 |  68.6 | 1.0e+02 
 11700 | 1.08e-03 6.27e-05 |  2.0702e-02  4.1028e-02 1.91e-02 |  69.1 | 1.0e+02 
 11800 | 1.02e-03 6.14e-05 |  2.0523e-02  4.0696e-02 1.90e-02 |  69.7 | 1.0e+02 
 11900 | 9.60e-04 6.02e-05 |  2.0349e-02  4.0376e-02 1.89e-02 |  70.3 | 1.0e+02 
 12000 | 9.02e-04 5.90e-05 |  2.0182e-02  4.0069e-02 1.88e-02 |  70.9 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 12100 | 7.75e-04 5.83e-05 |  2.0052e-02  3.9851e-02 1.87e-02 |  71.4 | 1.0e+02 
 12200 | 7.52e-04 5.72e-05 |  1.9892e-02  3.9561e-02 1.86e-02 |  72.0 | 1.0e+02 
 12300 | 7.01e-04 5.61e-05 |  1.9739e-02  3.9281e-02 1.85e-02 |  72.6 | 1.0e+02 
 12400 | 6.50e-04 5.51e-05 |  1.9596e-02  3.9016e-02 1.83e-02 |  73.1 | 1.0e+02 
 12500 | 6.23e-04 5.42e-05 |  1.9465e-02  3.8768e-02 1.82e-02 |  73.7 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 12600 | 6.03e-04 5.33e-05 |  1.9341e-02  3.8530e-02 1.81e-02 |  74.3 | 1.0e+02 
 12700 | 5.84e-04 5.25e-05 |  1.9225e-02  3.8301e-02 1.80e-02 |  74.9 | 1.0e+02 
 12800 | 5.71e-04 5.17e-05 |  1.9114e-02  3.8081e-02 1.79e-02 |  75.4 | 1.0e+02 
 12900 | 5.60e-04 5.10e-05 |  1.9007e-02  3.7867e-02 1.78e-02 |  76.0 | 1.0e+02 
 13000 | 5.52e-04 5.02e-05 |  1.8903e-02  3.7660e-02 1.78e-02 |  76.6 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 13100 | 4.86e-04 4.98e-05 |  1.8823e-02  3.7515e-02 1.77e-02 |  77.2 | 1.0e+02 
 13200 | 5.15e-04 4.91e-05 |  1.8724e-02  3.7318e-02 1.76e-02 |  77.8 | 1.0e+02 
 13300 | 5.11e-04 4.84e-05 |  1.8626e-02  3.7123e-02 1.75e-02 |  78.4 | 1.0e+02 
 13400 | 4.97e-04 4.78e-05 |  1.8529e-02  3.6933e-02 1.74e-02 |  78.9 | 1.0e+02 
 13500 | 4.97e-04 4.72e-05 |  1.8438e-02  3.6752e-02 1.74e-02 |  79.5 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 13600 | 4.96e-04 4.66e-05 |  1.8349e-02  3.6575e-02 1.73e-02 |  80.1 | 1.0e+02 
 13700 | 4.92e-04 4.60e-05 |  1.8263e-02  3.6401e-02 1.72e-02 |  80.7 | 1.0e+02 
 13800 | 4.87e-04 4.55e-05 |  1.8178e-02  3.6232e-02 1.71e-02 |  81.3 | 1.0e+02 
 13900 | 4.81e-04 4.50e-05 |  1.8095e-02  3.6066e-02 1.70e-02 |  81.8 | 1.0e+02 
 14000 | 4.75e-04 4.44e-05 |  1.8013e-02  3.5902e-02 1.70e-02 |  82.4 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 14100 | 4.27e-04 4.41e-05 |  1.7950e-02  3.5789e-02 1.69e-02 |  83.0 | 1.0e+02 
 14200 | 4.39e-04 4.36e-05 |  1.7869e-02  3.5630e-02 1.69e-02 |  83.6 | 1.0e+02 
 14300 | 4.33e-04 4.31e-05 |  1.7789e-02  3.5474e-02 1.68e-02 |  84.2 | 1.0e+02 
 14400 | 4.18e-04 4.26e-05 |  1.7710e-02  3.5321e-02 1.67e-02 |  84.7 | 1.0e+02 
 14500 | 4.14e-04 4.22e-05 |  1.7635e-02  3.5175e-02 1.67e-02 |  85.3 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 14600 | 4.13e-04 4.17e-05 |  1.7563e-02  3.5033e-02 1.66e-02 |  85.9 | 1.0e+02 
 14700 | 4.07e-04 4.13e-05 |  1.7492e-02  3.4893e-02 1.65e-02 |  86.5 | 1.0e+02 
 14800 | 4.02e-04 4.09e-05 |  1.7424e-02  3.4756e-02 1.65e-02 |  87.1 | 1.0e+02 
 14900 | 3.95e-04 4.05e-05 |  1.7356e-02  3.4622e-02 1.64e-02 |  87.6 | 1.0e+02 
 15000 | 3.90e-04 4.01e-05 |  1.7290e-02  3.4490e-02 1.64e-02 |  88.2 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 15100 | 3.53e-04 3.98e-05 |  1.7240e-02  3.4398e-02 1.63e-02 |  88.8 | 1.0e+02 
 15200 | 3.65e-04 3.94e-05 |  1.7175e-02  3.4270e-02 1.63e-02 |  89.4 | 1.0e+02 
 15300 | 3.62e-04 3.91e-05 |  1.7110e-02  3.4143e-02 1.62e-02 |  90.0 | 1.0e+02 
 15400 | 3.51e-04 3.87e-05 |  1.7046e-02  3.4018e-02 1.61e-02 |  90.6 | 1.0e+02 
 15500 | 3.50e-04 3.83e-05 |  1.6986e-02  3.3898e-02 1.61e-02 |  91.2 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 15600 | 3.51e-04 3.80e-05 |  1.6927e-02  3.3781e-02 1.60e-02 |  91.7 | 1.0e+02 
 15700 | 3.48e-04 3.77e-05 |  1.6869e-02  3.3666e-02 1.60e-02 |  92.3 | 1.0e+02 
 15800 | 3.45e-04 3.73e-05 |  1.6812e-02  3.3553e-02 1.59e-02 |  92.9 | 1.0e+02 
 15900 | 3.41e-04 3.70e-05 |  1.6756e-02  3.3441e-02 1.59e-02 |  93.5 | 1.0e+02 
 16000 | 3.37e-04 3.67e-05 |  1.6701e-02  3.3331e-02 1.58e-02 |  94.1 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 16100 | 3.10e-04 3.65e-05 |  1.6660e-02  3.3256e-02 1.58e-02 |  94.7 | 1.0e+02 
 16200 | 3.19e-04 3.62e-05 |  1.6606e-02  3.3148e-02 1.58e-02 |  95.2 | 1.0e+02 
 16300 | 3.18e-04 3.59e-05 |  1.6552e-02  3.3041e-02 1.57e-02 |  95.8 | 1.0e+02 
 16400 | 3.10e-04 3.56e-05 |  1.6498e-02  3.2936e-02 1.57e-02 |  96.4 | 1.0e+02 
 16500 | 3.08e-04 3.53e-05 |  1.6447e-02  3.2834e-02 1.56e-02 |  97.0 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 16600 | 3.10e-04 3.50e-05 |  1.6397e-02  3.2735e-02 1.56e-02 |  97.6 | 1.0e+02 
 16700 | 3.10e-04 3.48e-05 |  1.6348e-02  3.2637e-02 1.55e-02 |  98.2 | 1.0e+02 
 16800 | 3.08e-04 3.45e-05 |  1.6300e-02  3.2541e-02 1.55e-02 |  98.7 | 1.0e+02 
 16900 | 3.05e-04 3.42e-05 |  1.6252e-02  3.2446e-02 1.54e-02 |  99.3 | 1.0e+02 
 17000 | 3.01e-04 3.40e-05 |  1.6205e-02  3.2352e-02 1.54e-02 |  99.9 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 17100 | 2.79e-04 3.38e-05 |  1.6171e-02  3.2288e-02 1.54e-02 | 100.5 | 1.0e+02 
 17200 | 2.86e-04 3.36e-05 |  1.6124e-02  3.2195e-02 1.53e-02 | 101.1 | 1.0e+02 
 17300 | 2.85e-04 3.33e-05 |  1.6077e-02  3.2103e-02 1.53e-02 | 101.7 | 1.0e+02 
 17400 | 2.78e-04 3.31e-05 |  1.6031e-02  3.2012e-02 1.52e-02 | 102.3 | 1.0e+02 
 17500 | 2.77e-04 3.29e-05 |  1.5987e-02  3.1924e-02 1.52e-02 | 102.9 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 17600 | 2.78e-04 3.26e-05 |  1.5944e-02  3.1838e-02 1.52e-02 | 103.5 | 1.0e+02 
 17700 | 2.79e-04 3.24e-05 |  1.5901e-02  3.1754e-02 1.51e-02 | 104.1 | 1.0e+02 
 17800 | 2.78e-04 3.22e-05 |  1.5859e-02  3.1670e-02 1.51e-02 | 104.6 | 1.0e+02 
 17900 | 2.76e-04 3.20e-05 |  1.5818e-02  3.1588e-02 1.51e-02 | 105.2 | 1.0e+02 
 18000 | 2.73e-04 3.18e-05 |  1.5777e-02  3.1506e-02 1.50e-02 | 105.8 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 18100 | 2.54e-04 3.16e-05 |  1.5747e-02  3.1450e-02 1.50e-02 | 106.4 | 1.0e+02 
 18200 | 2.59e-04 3.14e-05 |  1.5707e-02  3.1369e-02 1.50e-02 | 107.0 | 1.0e+02 
 18300 | 2.59e-04 3.12e-05 |  1.5666e-02  3.1289e-02 1.49e-02 | 107.6 | 1.0e+02 
 18400 | 2.54e-04 3.10e-05 |  1.5626e-02  3.1210e-02 1.49e-02 | 108.2 | 1.0e+02 
 18500 | 2.52e-04 3.08e-05 |  1.5587e-02  3.1132e-02 1.49e-02 | 108.7 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 18600 | 2.52e-04 3.06e-05 |  1.5549e-02  3.1057e-02 1.48e-02 | 109.3 | 1.0e+02 
 18700 | 2.53e-04 3.04e-05 |  1.5512e-02  3.0982e-02 1.48e-02 | 109.9 | 1.0e+02 
 18800 | 2.54e-04 3.02e-05 |  1.5475e-02  3.0909e-02 1.47e-02 | 110.5 | 1.0e+02 
 18900 | 2.53e-04 3.00e-05 |  1.5439e-02  3.0836e-02 1.47e-02 | 111.1 | 1.0e+02 
 19000 | 2.51e-04 2.99e-05 |  1.5403e-02  3.0764e-02 1.47e-02 | 111.7 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 19100 | 2.36e-04 2.97e-05 |  1.5377e-02  3.0715e-02 1.47e-02 | 112.3 | 1.0e+02 
 19200 | 2.39e-04 2.96e-05 |  1.5341e-02  3.0644e-02 1.46e-02 | 112.9 | 1.0e+02 
 19300 | 2.39e-04 2.94e-05 |  1.5305e-02  3.0573e-02 1.46e-02 | 113.5 | 1.0e+02 
